Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median
1991,BOS,1731,6259,126,731,691,59,9.5%,13.1%,0.133,0.293,0.269,0.34,0.401,0.333,,100,-3.8,-1,13.6,22.1,84,78,45,490,162,1439.2,6.25,3.31,0.92,0.285,71.2%,,,,4.02,,3.96,,15.8,32767500,32767500,1260288,775000
1991,CHC,2291,6130,159,695,654,123,7.2%,14.3%,0.138,0.272,0.253,0.309,0.39,0.313,,90,-0.9,-68.1,38.5,17.5,77,83,40,520,160,1456.2,5.73,3.35,0.72,0.282,68.7%,,,,4.05,,3.8,,15.1,26923120,26923120,1035505,562500
1991,CHW,1874,6360,139,758,722,134,9.6%,14.1%,0.129,0.288,0.262,0.336,0.391,0.328,,104,-2.6,28.4,44.2,28.6,87,75,40,500,162,1478,5.62,3.66,0.94,0.256,72.9%,,,,3.8,,4.24,,10.9,16830437,16830437,561015,155000
1991,CIN,2195,6134,164,689,654,124,8.0%,16.4%,0.145,0.287,0.258,0.32,0.403,0.322,,100,2.5,-0.8,26.2,23.4,74,88,43,516,162,1440,6.23,3.5,0.79,0.282,71.2%,,,,3.83,,3.84,,16.5,25369166,25369166,939599,600000
1991,CLE,1720,6070,79,576,546,84,7.4%,14.6%,0.096,0.288,0.254,0.313,0.35,0.301,,85,-6.3,-115.8,-32.8,4.7,57,105,33,451,162,1441.1,5.38,2.75,0.69,0.302,67.8%,,,,4.24,,3.65,,20.9,18270000,18270000,676667,345000
1991,DET,1792,6359,209,817,778,109,11.0%,18.6%,0.169,0.277,0.247,0.333,0.416,0.336,,106,3,50.3,31.9,29.6,84,78,38,488,162,1450.1,4.59,3.68,0.92,0.294,70.4%,,,,4.54,,4.44,,9.5,23736334,23736334,912936,612500
1991,HOU,2277,6147,79,605,570,125,8.2%,16.7%,0.102,0.285,0.244,0.309,0.347,0.297,,88,-2,-89.1,40,15.5,65,97,36,527,162,1453,6.4,4.03,0.8,0.276,70.9%,,,,4,,3.99,,5.6,11546000,11546000,427630,190000
1991,KCR,1863,6244,117,727,689,119,8.4%,15.5%,0.129,0.299,0.264,0.328,0.394,0.324,,99,-3.3,-11.3,-48.9,14.7,82,80,41,457,162,1466,6.16,3.25,0.64,0.296,69.7%,,,,3.92,,3.59,,19.5,28722662,28722662,1104718,600000
1991,LAA,1626,6050,115,653,607,94,7.4%,15.3%,0.118,0.287,0.255,0.314,0.374,0.311,,91,-3.5,-71,-44,8.2,81,81,50,472,162,1441.2,6.18,3.39,0.88,0.278,74.0%,,,,3.69,,3.96,,18.3,31782501,31782501,1095948,652500
1991,LAD,2229,6159,108,665,605,126,9.5%,15.5%,0.106,0.287,0.253,0.326,0.359,0.31,,97,-1.9,-23,9.4,19.5,93,69,40,529,162,1458,6.35,3.09,0.59,0.274,74.8%,,,,3.07,,3.39,,19.8,33216664,33216664,1038021,650000
1991,MIL,1638,6311,116,799,750,106,8.8%,12.7%,0.125,0.296,0.271,0.336,0.396,0.328,,104,-5.9,25.6,-49.4,18.8,83,79,41,503,162,1463.2,5.28,3.24,0.9,0.286,71.1%,,,,4.18,,4.16,,10.2,24398000,24398000,903630,500000
1991,MIN,1903,6218,140,776,733,107,8.5%,12.0%,0.139,0.3,0.28,0.344,0.42,0.342,,107,-5.7,46.1,18.4,27.4,95,67,53,453,162,1449.1,5.44,3.03,0.86,0.276,73.4%,,,,3.69,,3.96,,15.2,22431000,22431000,897240,600000
1991,MON,2200,6035,95,579,536,221,8.0%,17.5%,0.112,0.287,0.246,0.308,0.357,0.3,,88,4.5,-79.5,43.9,16.5,71,90,39,528,161,1440.1,5.68,3.65,0.69,0.27,71.7%,,,,3.64,,3.88,,10.9,20813500,20813500,671403,185000
1991,NYM,2141,6077,117,640,605,153,9.5%,13.0%,0.121,0.264,0.244,0.317,0.365,0.308,,94,2.8,-41.8,-30,13.3,77,84,39,475,161,1437.1,6.44,2.57,0.68,0.29,70.7%,,,,3.56,,3.31,,21.5,32590002,32590002,1253462,875000
1991,NYY,1705,6140,147,674,630,109,7.7%,14.0%,0.131,0.277,0.256,0.316,0.387,0.316,,94,7.4,-37.6,-58,10.6,71,91,37,539,162,1444,5.83,3.15,0.95,0.297,69.4%,,,,4.43,,4.07,,15.1,27815835,27815835,1030216,887500
1991,OAK,1810,6192,159,760,716,151,10.4%,15.8%,0.141,0.274,0.248,0.331,0.389,0.324,,104,4.7,33.7,-0.6,24.1,84,78,49,559,162,1444.1,5.56,4.08,0.97,0.28,70.9%,,,,4.57,,4.49,,5.2,33632500,33632500,1293558,900000
1991,PHI,2215,6133,111,629,590,92,8.0%,16.7%,0.117,0.275,0.241,0.303,0.358,0.297,,85,6.4,-100.4,19,12.2,78,84,35,483,162,1463,6.08,4.12,0.68,0.273,72.4%,,,,3.86,,3.95,,9.8,20298332,20298332,699942,250000
1991,PIT,2219,6269,126,768,725,124,9.9%,14.4%,0.135,0.291,0.263,0.338,0.398,0.33,,109,6.4,70.1,23.1,31,98,64,51,515,162,1456.2,5.68,2.48,0.72,0.283,72.1%,,,,3.44,,3.53,,16.8,23064667,23064667,922587,766667
1991,SDP,2171,6057,121,636,591,101,8.3%,17.6%,0.118,0.282,0.244,0.31,0.362,0.302,,87,-5.3,-96.3,99.7,20.4,84,78,47,495,162,1452.2,5.71,2.83,0.86,0.273,72.8%,,,,3.58,,3.8,,16.1,22585001,22585001,778793,260000
1991,SEA,1849,6237,126,702,665,97,9.4%,13.0%,0.128,0.276,0.255,0.328,0.383,0.319,,95,1.8,-31.5,-53.4,12.1,83,79,48,545,162,1464.1,6.16,3.86,0.84,0.281,74.2%,,,,3.79,,4.08,,14.3,16126834,16126834,575958,445000
1991,SFG,2283,6098,141,649,605,95,7.7%,16.0%,0.134,0.275,0.246,0.309,0.381,0.308,,96,-3.7,-31.6,47.6,22.1,75,87,45,496,162,1442,5.65,3.4,0.89,0.278,72.0%,,,,4.03,,4.1,,6.9,30839333,30839333,1142198,600000
1991,STL,2150,6020,68,651,599,202,8.8%,14.2%,0.102,0.289,0.255,0.322,0.357,0.307,,92,-3.2,-55.1,58.4,20.5,84,78,51,531,162,1435.1,5.15,2.85,0.71,0.275,71.4%,,,,3.69,,3.79,,13.8,21435001,21435001,793889,310000
1991,TEX,1981,6441,177,829,774,102,9.3%,16.1%,0.154,0.301,0.27,0.341,0.424,0.342,,112,0.4,93.5,-62.2,25.1,85,77,41,548,162,1479,6.22,4.03,0.92,0.29,69.6%,,,,4.47,,4.24,,10.1,22224500,22224500,740817,283750
1991,TOR,1753,6167,133,684,649,148,8.1%,16.9%,0.143,0.292,0.257,0.322,0.4,0.322,,98,8.5,-9.7,3,19.8,91,71,60,509,162,1462.2,5.97,3.22,0.74,0.264,73.3%,,,,3.5,,3.76,,22.7,27538751,27538751,888347,700000
1992,ATL,2251,6143,138,682,641,126,8.0%,15.0%,0.134,0.28,0.254,0.316,0.388,0.316,,95,0.8,-32.3,79.2,25.2,98,64,41,500,162,1460,5.84,3.01,0.55,0.273,74.0%,,,,3.14,,3.34,,18.8,32975333,32975333,1063720,600000
1992,BAL,1731,6292,148,705,680,89,10.3%,13.1%,0.138,0.279,0.259,0.34,0.398,0.334,,107,-2.3,43.9,-5.6,25.4,89,73,48,451,162,1464,5.2,3.18,0.76,0.277,73.2%,,,,3.79,,3.86,,17.4,20997667,20997667,699922,367500
1992,BOS,1741,6187,84,599,567,44,9.6%,14.0%,0.101,0.276,0.246,0.321,0.347,0.306,,83,-11.2,-126.6,-40.1,3,73,89,39,490,162,1448.2,5.86,3.32,0.66,0.285,71.6%,,,,3.63,,3.63,,20.4,42203584,42203584,1563096,1400000
1992,CHC,2242,6156,104,593,566,77,6.8%,13.3%,0.11,0.279,0.254,0.307,0.364,0.303,,86,-5.6,-98,42,14.4,78,84,37,534,162,1469,5.52,3.52,0.66,0.269,73.7%,,,,3.39,,3.77,,11.9,29060833,29060833,1076327,300000
1992,CHW,1724,6267,110,738,686,160,9.9%,12.5%,0.122,0.283,0.261,0.336,0.383,0.326,,104,8.5,37.2,17.8,26.9,86,76,52,454,162,1461.2,4.99,3.39,0.76,0.271,71.7%,,,,3.84,,4.01,,13.2,28413500,28413500,1052352,339000
1992,CIN,2191,6162,99,660,606,125,9.1%,14.4%,0.122,0.291,0.26,0.328,0.382,0.319,,98,-1.4,-13.3,10.5,20.5,90,72,55,519,162,1449.2,6.58,2.92,0.68,0.286,73.3%,,,,3.46,,3.33,,20.9,35203999,35203999,1257286,875000
1992,CLE,1723,6201,127,674,637,144,7.2%,14.3%,0.117,0.294,0.266,0.323,0.383,0.319,,98,1.6,-15.1,-0.6,19.2,76,86,46,541,162,1470,5.45,3.47,0.97,0.288,72.2%,,,,4.11,,4.2,,9.7,8236166,8237166,257411,172500
1992,DET,1671,6310,182,791,746,66,10.7%,16.7%,0.151,0.284,0.256,0.337,0.407,0.337,,108,-5.7,49.8,8,27.4,75,87,36,517,162,1435.2,4.34,3.54,0.97,0.287,69.8%,,,,4.61,,4.46,,6.1,28773834,28773834,992201,300000
1992,HOU,2332,6163,96,608,582,139,8.2%,16.6%,0.113,0.285,0.246,0.313,0.359,0.305,,94,5.7,-34.6,38.6,20.9,81,81,45,584,162,1459.1,6.03,3.32,0.7,0.28,71.8%,,,,3.74,,3.64,,8,13352000,13352000,460414,310000
1992,KCR,1691,6084,75,610,568,131,7.2%,12.2%,0.108,0.282,0.256,0.315,0.364,0.309,,88,-2.4,-86.1,-35,7.6,72,90,44,502,162,1447.1,5.19,3.18,0.66,0.282,71.6%,,,,3.81,,3.73,,15.1,33643834,33643834,1201566,612500
1992,LAA,1783,5917,88,579,537,160,7.0%,14.9%,0.094,0.275,0.243,0.301,0.338,0.291,,77,-8,-158.5,-8.9,1.8,72,90,42,459,162,1446,5.53,3.31,0.81,0.289,73.4%,,,,3.84,,3.91,,16.9,33529854,33529854,1156202,600000
1992,LAD,2296,6038,72,548,499,142,8.3%,14.9%,0.09,0.284,0.248,0.313,0.339,0.298,,90,-3,-72.2,-65,6.1,63,99,29,515,162,1438,6.14,3.46,0.51,0.29,72.1%,,,,3.41,,3.37,,15.8,43788166,43788166,1509937,1175000
1992,MIL,1644,6183,82,740,683,256,8.3%,12.6%,0.107,0.296,0.268,0.33,0.375,0.319,,98,5.7,-6.2,-5.9,19.5,92,70,39,500,162,1457,4.9,2.69,0.78,0.262,74.1%,,,,3.43,,3.82,,16.2,30253668,30253668,1163603,637500
1992,MIN,1816,6267,104,747,701,123,8.4%,13.3%,0.115,0.306,0.277,0.341,0.391,0.331,,103,-5.4,14.9,11.8,23.9,90,72,50,485,162,1453,5.72,2.97,0.75,0.281,72.2%,,,,3.72,,3.66,,19.8,27432834,27432834,979744,412500
1992,MON,2193,6120,102,648,601,196,7.6%,15.9%,0.117,0.287,0.252,0.313,0.37,0.309,,94,13.6,-25.7,36.9,21.6,87,75,49,511,162,1467.2,6.22,3.22,0.56,0.27,74.0%,,,,3.25,,3.39,,15.3,15869667,15869667,547230,200000
1992,NYM,2308,6061,93,599,564,129,9.4%,15.8%,0.107,0.268,0.235,0.31,0.342,0.298,,86,4.4,-90.5,-11,9.6,72,90,34,495,162,1446.2,6.38,3,0.61,0.292,71.1%,,,,3.68,,3.32,,17.5,44352002,44352002,1705846,840000
1992,NYY,1666,6262,163,733,703,78,8.6%,14.4%,0.144,0.284,0.261,0.328,0.406,0.33,,107,-0.2,47.5,-34.2,22.8,76,86,44,470,162,1452.2,5.27,3.79,0.8,0.286,70.5%,,,,4.22,,4.1,,13.3,35966834,35966834,1160220,500000
1992,OAK,1801,6275,142,745,693,143,11.3%,13.2%,0.129,0.279,0.258,0.346,0.386,0.334,,113,4.3,97.2,-11.9,30.5,96,66,58,562,162,1447,5.24,3.74,0.8,0.276,73.5%,,,,3.73,,4.11,,10.1,39957834,39957834,1331928,680000
1992,PHI,2060,6172,118,686,639,127,8.2%,17.2%,0.124,0.292,0.253,0.32,0.377,0.316,,98,11.9,-0.8,14.7,22.3,70,92,34,485,162,1428,5.36,3.46,0.71,0.279,69.0%,,,,4.13,,3.83,,7.5,23804834,23804834,850173,257500
1992,PIT,2253,6269,106,693,656,110,9.1%,13.9%,0.126,0.283,0.255,0.324,0.381,0.316,,100,0.2,-3.6,43,25.1,96,66,43,516,162,1479.2,5.13,2.77,0.61,0.277,74.1%,,,,3.35,,3.51,,12.1,32589167,32589167,1163899,398750
1992,SDP,2152,6074,135,617,576,69,7.5%,14.2%,0.131,0.279,0.255,0.313,0.386,0.314,,95,-7.5,-42.4,75.2,23.5,82,80,46,525,162,1461.1,5.98,2.7,0.68,0.29,72.5%,,,,3.58,,3.39,,18.1,27584167,27584167,919472,462500
1992,SEA,1795,6180,149,679,638,100,7.7%,13.6%,0.139,0.285,0.263,0.323,0.402,0.326,,102,-2.6,8.9,-65,15.3,64,98,30,534,162,1445,5.57,4.12,0.8,0.291,69.2%,,,,4.55,,4.2,,9.3,22483834,22483834,749461,317500
1992,SFG,2280,6070,105,574,532,112,7.2%,17.6%,0.111,0.283,0.244,0.302,0.355,0.297,,88,-3.5,-82.6,39.6,15.5,72,90,30,548,162,1461,5.71,3.09,0.79,0.277,73.2%,,,,3.61,,3.76,,9.5,33126168,33126168,1183077,550000
1992,STL,2090,6230,94,631,599,208,7.9%,16.0%,0.113,0.301,0.262,0.323,0.375,0.316,,99,-5,-13.8,34.9,23,83,79,47,584,162,1480,5.12,2.43,0.72,0.271,73.8%,,,,3.38,,3.56,,13,26889836,26889836,896328,350000
1992,TEX,1858,6238,159,682,647,81,8.8%,16.6%,0.142,0.28,0.25,0.321,0.393,0.324,,101,-2.2,7.9,-70.9,14.7,77,85,42,521,162,1460.1,6.37,3.69,0.7,0.3,69.6%,,,,4.1,,3.7,,18.3,29740667,29740667,959376,225000
1992,TOR,1645,6224,163,780,737,129,9.0%,15.0%,0.151,0.288,0.263,0.333,0.414,0.337,,108,9.2,62.6,13.3,29.1,96,66,49,446,162,1440.2,5.96,3.38,0.77,0.275,71.1%,,,,3.92,,3.8,,18.6,43663666,43663666,1364490,925000
1993,ATL,2086,6234,169,767,712,125,9.0%,15.2%,0.146,0.287,0.262,0.331,0.408,0.328,,94,6.4,-36.7,121.1,30.5,104,58,46,515,162,1455,6.41,2.97,0.62,0.273,74.8%,,,,3.14,,3.5,,25.8,38131000,38131000,1361821,887500
1993,BAL,1687,6310,157,786,744,73,10.4%,14.7%,0.146,0.293,0.267,0.346,0.413,0.338,,104,-6.4,24.3,52.8,27.8,85,77,42,491,162,1442.2,5.61,3.61,0.95,0.282,71.0%,,,,4.32,,4.4,,14.1,26914000,26914000,1035154,350000
1993,BOS,1832,6196,114,686,644,73,8.2%,14.1%,0.131,0.293,0.264,0.33,0.395,0.322,,90,0.1,-76.6,50.8,17.1,80,82,44,551,162,1452.1,6.18,3.42,0.79,0.28,71.1%,,,,3.8,,3.99,,19.8,37108583,37108583,1374392,700000
1993,CHC,2268,6217,161,738,706,100,7.2%,14.8%,0.143,0.297,0.27,0.325,0.414,0.326,,95,3.4,-35.8,82.3,26.6,84,78,56,585,163,1449.2,5.62,2.92,0.95,0.295,71.1%,,,,4.18,,4.17,,13.3,38303166,38303166,1320799,312500
1993,CHW,1693,6253,162,776,731,106,9.7%,13.3%,0.146,0.284,0.265,0.338,0.411,0.333,,104,-1.1,26.8,41.3,26.7,94,68,48,484,162,1454,6.03,3.5,0.77,0.285,73.3%,,,,3.72,,4.02,,19.3,34598166,34598166,1281414,900000
1993,CIN,2223,6164,137,722,669,142,7.9%,16.6%,0.132,0.299,0.264,0.324,0.396,0.319,,91,5.2,-65.3,-17.3,13.5,73,89,37,537,162,1434,6.25,3.19,0.99,0.3,69.4%,,,,4.51,,4.19,,13.5,42851167,42851167,1587080,700000
1993,CLE,1781,6267,141,790,747,159,7.8%,13.5%,0.133,0.299,0.275,0.335,0.409,0.329,,99,10.3,1.3,-21.4,17.9,76,86,45,572,162,1445.2,5.53,3.68,1.13,0.301,71.6%,,,,4.58,,4.7,,7,15717667,15717667,541989,400000
1993,COL,2245,6073,142,758,704,146,6.4%,15.5%,0.149,0.304,0.273,0.323,0.422,0.328,,84,-7.1,-124.8,10.9,10,67,95,35,615,162,1431.1,5.74,3.83,1.14,0.314,65.4%,,,,5.44,,4.72,,5.2,8829000,8829000,327000,200000
1993,DET,1701,6505,178,899,853,104,11.8%,17.2%,0.159,0.313,0.275,0.362,0.434,0.354,,114,-3.8,104.8,-54.8,25.7,85,77,36,537,162,1436.2,5.19,3.4,1.18,0.289,69.4%,,,,4.7,,4.77,,8.9,36548166,36548166,1353636,500000
1993,HOU,1993,6136,138,716,656,103,8.1%,14.8%,0.142,0.296,0.267,0.33,0.409,0.327,,101,-3.1,4,72.4,29.4,85,77,42,486,162,1441.1,6.59,2.97,0.73,0.284,72.8%,,,,3.49,,3.65,,17.8,28854500,28854500,1109788,450000
1993,KCR,1723,6101,125,675,641,100,7.0%,15.3%,0.134,0.295,0.263,0.32,0.397,0.317,,89,-10,-89.6,10.2,11.4,84,78,48,465,162,1445.1,6.13,3.56,0.65,0.287,70.4%,,,,4.04,,3.85,,21.9,40102666,40102666,1485284,1000000
1993,LAA,1706,6089,114,684,644,169,9.3%,15.3%,0.12,0.293,0.26,0.331,0.38,0.319,,92,-6.5,-66.5,-59.6,6.7,71,91,41,482,162,1430.1,5.3,3.46,0.96,0.289,70.3%,,,,4.36,,4.46,,13.9,27230334,27230334,972512,263750
1993,LAD,2208,6261,130,675,639,126,7.9%,15.0%,0.122,0.291,0.261,0.321,0.383,0.314,,92,1.2,-58.4,-59.1,10.4,81,81,36,508,162,1472.2,6.37,3.47,0.63,0.288,72.2%,,,,3.5,,3.71,,18.7,37833000,37833000,1146455,500000
1993,MIA,2128,6127,94,581,542,117,8.1%,17.2%,0.099,0.289,0.248,0.314,0.346,0.298,,79,1.5,-161.8,13.1,6.7,64,98,48,571,162,1440.1,5.9,3.74,0.84,0.286,71.5%,,,,4.15,,4.21,,11.7,18196545,18196545,649877,195000
1993,MIL,1795,6222,125,733,688,138,8.9%,15.0%,0.12,0.288,0.258,0.328,0.378,0.316,,89,-9.8,-94,5.6,10.9,69,93,29,515,162,1447,5.04,3.25,0.95,0.286,69.2%,,,,4.47,,4.45,,12,22948834,22948834,764961,223750
1993,MIN,1742,6209,121,693,642,83,7.9%,13.7%,0.121,0.291,0.264,0.327,0.385,0.319,,90,-6.6,-79.2,-63.3,5.5,71,91,44,518,162,1444.1,5.61,3.2,0.92,0.308,67.9%,,,,4.73,,4.23,,15.4,27284933,27284933,1010553,500000
1993,MON,2314,6233,122,732,682,228,8.7%,13.8%,0.129,0.282,0.257,0.326,0.386,0.316,,90,23.6,-53.2,16.8,18.4,94,68,61,548,163,1456.2,5.77,3.22,0.74,0.274,70.9%,,,,3.55,,3.94,,15.1,14881334,14881334,513149,142500
1993,NYM,2146,6057,158,672,632,79,7.4%,14.5%,0.142,0.267,0.248,0.305,0.39,0.308,,85,-3.8,-117.5,17.3,11.4,59,103,22,459,162,1438,5.43,2.72,0.87,0.288,69.0%,,,,4.05,,4.05,,14.1,38350167,38350167,1534007,650000
1993,NYY,1724,6359,178,821,793,39,9.9%,14.3%,0.156,0.304,0.279,0.353,0.435,0.35,,114,-5.2,101.6,22.8,32.7,88,74,38,494,162,1438.1,5.63,3.45,1.06,0.285,71.1%,,,,4.37,,4.49,,11.9,41305000,41305000,1424310,600000
1993,OAK,1706,6295,158,715,679,131,9.9%,16.6%,0.14,0.285,0.254,0.33,0.394,0.323,,101,3,9.1,-60.4,14.9,68,94,42,586,162,1452.1,5.35,4.21,0.97,0.296,69.6%,,,,4.9,,4.71,,6.8,35565834,35565834,1270208,575000
1993,PHI,2195,6527,156,877,811,91,10.2%,16.1%,0.153,0.309,0.274,0.351,0.426,0.344,,106,6.4,53.1,-7.4,27.7,97,65,46,512,162,1473,6.82,3.5,0.79,0.286,69.7%,,,,3.97,,3.85,,18.2,26812334,26812334,1031244,600000
1993,PIT,2160,6269,110,707,664,92,8.6%,15.5%,0.126,0.304,0.267,0.335,0.393,0.324,,95,-3.1,-46.1,17.4,19.3,75,87,34,546,162,1445.2,5.18,3.02,0.95,0.297,68.4%,,,,4.77,,4.32,,8.8,23565667,23565667,872802,360000
1993,SDP,2316,6137,153,679,633,92,7.2%,17.0%,0.137,0.283,0.252,0.312,0.389,0.311,,86,2.6,-103.5,-93.8,1.9,61,101,32,559,162,1437.2,5.99,3.49,0.93,0.289,69.5%,,,,4.23,,4.23,,12.3,24557333,24557333,877048,160000
1993,SEA,1784,6288,161,734,681,91,9.9%,14.3%,0.146,0.283,0.26,0.339,0.406,0.33,,99,-8.7,-17.3,28,21,82,80,41,515,162,1453.2,6.71,3.75,0.84,0.295,71.5%,,,,4.2,,4.09,,18.7,31616333,31616333,1053878,455000
1993,SFG,2229,6271,168,808,759,120,8.2%,14.8%,0.151,0.303,0.276,0.34,0.427,0.337,,107,-1.7,55.6,75,35.3,103,59,50,576,162,1456.2,6.07,2.73,1.04,0.274,75.6%,,,,3.63,,4.15,,12.2,34567500,34567500,1115081,325000
1993,STL,2288,6279,118,758,724,153,9.4%,14.0%,0.123,0.302,0.272,0.341,0.395,0.329,,99,2.1,-2.7,23.5,24.3,87,75,54,584,162,1453,4.8,2.37,0.94,0.289,69.9%,,,,4.1,,4.16,,10.9,22615334,22615334,869821,320000
1993,TEX,1759,6166,181,835,780,113,7.8%,16.0%,0.164,0.293,0.267,0.329,0.431,0.334,,103,-4,17.2,-12,20.1,86,76,45,521,162,1438.1,5.99,3.52,0.9,0.294,70.8%,,,,4.28,,4.22,,15.1,35641959,35641959,1048293,287500
1993,TOR,1603,6319,159,847,796,170,9.3%,13.6%,0.157,0.303,0.279,0.35,0.436,0.347,,109,15.1,88.1,-3.7,28.6,95,67,50,506,162,1441.1,6.39,3.87,0.84,0.293,70.9%,,,,4.22,,4.13,,18.8,45747666,45747666,1694358,700000
1994,ATL,1531,4349,137,542,510,48,8.7%,15.4%,0.167,0.29,0.267,0.333,0.434,0.333,,97,-3.9,-21.5,59.5,17.9,68,46,26,358,114,1026.1,7.59,3.31,0.67,0.286,72.1%,,,,3.57,,3.58,,20.3,40502167,40502167,1500080,750000
1994,BAL,1127,4386,139,589,557,69,10.0%,14.9%,0.166,0.293,0.272,0.349,0.438,0.345,,102,8.2,22.2,41.4,20.8,63,49,37,346,112,997.2,6.01,3.17,1.18,0.283,73.8%,,,,4.31,,4.64,,12,37669769,37669769,1345349,637500
1994,BOS,1202,4446,120,552,523,81,9.1%,16.3%,0.157,0.293,0.263,0.334,0.421,0.329,,89,-0.4,-64.8,-5.7,8,54,61,30,423,115,1029.1,6.37,3.93,1.05,0.305,68.0%,,,,4.95,,4.63,,11,36334084,36334084,1453363,650000
1994,CHC,1606,4386,109,500,464,69,8.3%,17.1%,0.145,0.294,0.259,0.325,0.404,0.32,,89,-9.5,-72.3,35.7,10.8,49,64,27,399,113,1023.2,6.3,3.45,1.06,0.295,70.6%,,,,4.47,,4.46,,8.1,35717333,35717333,1322864,300000
1994,CHW,1205,4556,121,633,602,77,10.9%,12.5%,0.156,0.307,0.287,0.366,0.444,0.353,,112,3.7,77.7,0,22.6,67,46,20,352,113,1011.1,6.71,3.35,1.02,0.279,71.8%,,,,3.96,,4.29,,14.8,38413836,38413836,1422735,750000
1994,CIN,1585,4512,124,609,569,119,8.6%,16.4%,0.164,0.32,0.286,0.35,0.449,0.346,,107,1.4,40.3,31.8,21.6,66,48,27,376,115,1038.1,6.93,2.94,1.01,0.294,73.7%,,,,3.78,,4.11,,13.3,39826333,39826333,1475049,500000
1994,CLE,1189,4493,167,679,647,131,8.5%,14.0%,0.194,0.306,0.29,0.351,0.484,0.359,,111,5.1,71.2,-19.8,19.7,66,47,21,335,113,1018.2,5.88,3.57,0.83,0.306,69.5%,,,,4.39,,4.33,,14.5,28490167,28490167,1095776,650000
1994,COL,1604,4493,125,573,540,91,8.4%,16.9%,0.165,0.308,0.274,0.337,0.439,0.337,,87,-5.1,-81.3,-5.8,6.2,53,64,28,446,117,1031,6.14,3.91,1.05,0.32,69.0%,,,,5.17,,4.73,,6.4,22979000,22979000,851074,224000
1994,DET,1205,4574,161,652,622,46,11.4%,19.6%,0.189,0.301,0.265,0.352,0.454,0.351,,106,-5.2,32.4,-51.8,13.1,53,62,20,361,115,1017.2,4.95,3.97,1.31,0.292,67.0%,,,,5.39,,5.32,,4.9,40042501,40042501,1601700,1333333
1994,HOU,1504,4500,120,602,573,124,8.8%,16.0%,0.167,0.311,0.278,0.347,0.445,0.343,,109,5.5,60.3,58.4,26.2,66,49,29,383,115,1029.2,6.46,3.21,0.89,0.297,72.3%,,,,3.97,,4.15,,9.3,32041500,32041500,1186722,340000
1994,KCR,1144,4391,100,574,538,140,8.6%,15.9%,0.15,0.302,0.269,0.335,0.419,0.33,,92,0.7,-43,-24.3,8,64,51,38,362,115,1031.2,6.25,3.42,0.83,0.289,69.5%,,,,4.24,,4.17,,16.1,40481334,40481334,1499309,700000
1994,LAA,1223,4443,120,543,518,65,9.0%,16.1%,0.145,0.294,0.264,0.334,0.409,0.327,,91,-10.7,-65.6,-5.7,7.9,47,68,21,372,115,1027,5.98,3.82,1.31,0.307,68.3%,,,,5.43,,5.11,,6.9,20691500,20691500,795827,400000
1994,LAD,1467,4371,115,532,505,74,8.4%,15.7%,0.144,0.3,0.27,0.333,0.414,0.327,,100,-1.4,0.8,-38.9,10.3,58,56,20,353,114,1014,6.5,3.14,0.8,0.301,70.6%,,,,4.17,,3.99,,11.9,37194001,37194001,1377556,600000
1994,MIA,1561,4387,94,468,451,65,8.0%,17.0%,0.13,0.305,0.266,0.33,0.396,0.32,,90,1.7,-57.7,49.5,13.6,51,64,30,415,115,1014.2,5.76,3.8,1.06,0.293,70.2%,,,,4.51,,4.77,,4.1,20275500,20275500,779827,230000
1994,MIL,1224,4494,99,547,510,59,9.3%,15.1%,0.145,0.292,0.263,0.335,0.408,0.326,,91,-4.4,-60.8,20.8,11.2,53,62,23,367,115,1036,5.01,3.66,1.1,0.283,69.6%,,,,4.62,,4.91,,7.8,23375513,23375513,806052,350000
1994,MIN,1201,4409,103,594,556,94,8.1%,14.4%,0.15,0.304,0.276,0.34,0.427,0.336,,95,5.7,-21.4,-5.4,12,53,60,29,385,113,1005,5.39,3.47,1.37,0.313,66.2%,,,,5.69,,5.16,,5.7,27641500,27641500,1063135,262500
1994,MON,1576,4514,108,585,542,137,8.4%,14.8%,0.158,0.307,0.278,0.343,0.435,0.339,,99,11.7,5.9,54.2,20.6,74,40,46,373,114,1036.2,6.99,2.5,0.87,0.281,72.8%,,,,3.57,,3.78,,15.9,18640000,18640000,745600,200000
1994,NYM,1496,4348,117,506,477,25,7.7%,18.6%,0.144,0.285,0.25,0.316,0.394,0.31,,86,-6.3,-85.9,13.5,7.2,55,58,35,351,113,1023,5.63,2.92,1.03,0.291,71.2%,,,,4.15,,4.4,,9.2,29890324,29890324,1195613,290000
1994,NYY,1192,4611,139,670,632,55,11.5%,14.3%,0.172,0.315,0.29,0.374,0.462,0.366,,118,-6.5,101.5,-16,23.4,70,43,31,354,113,1019.2,5.79,3.51,1.06,0.288,71.8%,,,,4.34,,4.61,,12.2,44785334,44785334,1722513,1312500
