,Unnamed: 0,Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median,Success_Score
801,801,2015,PIT,2431,6285,140,697,661,98,7.3%,21.0%,0.136,0.314,0.26,0.3229999999999999,0.396,0.313,,97,3.5,-17.4,49.6,24.0,98,64,54,662,162,1489.2,8.08,2.74,0.66,0.302,75.0%,50.4%,9.4%,94.4,3.23,,3.36,3.56,19.5,83810832.0,83810832.0,2993244,1541666,60.49
802,802,2015,SDP,2396,6019,148,650,623,82,7.1%,22.0%,0.142,0.292,0.243,0.3,0.385,0.298,,90,5.0,-63.2,31.5,16.4,74,88,41,678,162,1440.1,8.7,3.22,1.07,0.303,71.1%,46.9%,13.3%,93.3,4.09,,3.93,3.71,9.7,125861128.0,125861128.0,4495040,1825000,45.68
803,803,2015,SEA,2407,6131,198,656,624,69,7.8%,21.8%,0.162,0.292,0.249,0.311,0.411,0.313,,100,-23.1,-20.7,-15.8,17.4,76,86,45,671,162,1463.0,7.89,3.02,1.11,0.298,72.8%,46.3%,12.5%,93.3,4.16,,4.14,3.99,9.1,122706842.0,122706842.0,4719494,2252500,46.91
804,804,2015,SFG,2342,6153,136,696,663,93,7.4%,18.8%,0.139,0.313,0.267,0.326,0.406,0.318,,104,-0.4,25.5,62.0,29.5,84,78,41,719,162,1444.1,7.26,2.69,0.97,0.283,74.5%,46.0%,10.8%,92.3,3.73,,3.92,3.99,8.8,166495942.0,166495942.0,5946284,4000000,51.85
805,805,2015,STL,2406,6139,137,647,619,69,8.2%,20.6%,0.142,0.303,0.253,0.321,0.3939999999999999,0.311,,97,0.9,-21.2,53.8,23.6,100,62,62,677,162,1464.2,8.17,2.93,0.76,0.297,79.4%,48.0%,9.4%,93.9,2.94,,3.48,3.71,20.6,117626957.0,117626957.0,4524114,1825000,61.73
806,806,2015,TBR,2479,6071,167,644,612,87,7.2%,21.6%,0.154,0.3,0.252,0.314,0.406,0.313,,100,-13.4,-16.2,2.5,19.6,80,82,60,692,162,1453.1,8.39,2.95,1.08,0.284,75.1%,41.8%,11.2%,93.6,3.74,,3.91,3.94,14.7,73649584.0,73649584.0,2454986,750000,49.38
807,807,2015,TEX,2358,6187,172,751,707,101,8.1%,19.9%,0.156,0.3,0.257,0.325,0.413,0.321,,98,21.6,4.8,-3.0,21.6,88,74,45,660,162,1442.2,6.83,3.17,1.07,0.294,72.4%,44.2%,11.2%,92.8,4.25,,4.34,4.37,11.0,112907373.0,112907373.0,3763579,812500,54.32
808,808,2015,TOR,2337,6231,232,891,852,88,9.1%,18.5%,0.188,0.298,0.2689999999999999,0.34,0.457,0.344,,117,11.0,135.9,6.6,36.7,93,69,34,631,162,1441.0,6.98,2.48,1.08,0.278,72.7%,43.7%,11.0%,91.8,3.81,,4.09,4.14,13.7,112895700.0,112895700.0,4342142,763500,57.41
809,809,2015,WSN,2245,6117,177,703,665,57,8.8%,22.0%,0.151,0.3,0.251,0.321,0.4029999999999999,0.315,,96,-2.3,-29.7,9.4,17.9,83,79,41,630,162,1434.2,8.42,2.28,0.91,0.3,72.7%,44.7%,10.3%,94.0,3.62,,3.45,3.58,22.2,165485977.0,165485977.0,5910213,3000000,51.23
810,810,2016,ARI,2399,6260,190,752,709,137,7.4%,22.8%,0.171,0.315,0.261,0.32,0.432,0.321,,93,17.7,-39.9,-2.0,15.6,69,93,31,737,162,1451.1,8.17,3.74,1.25,0.32,68.7%,46.0%,14.1%,93.7,5.09,,4.5,4.34,10.1,87439063.0,87439063.0,3363041,1387500,42.59
811,811,2016,ATL,2390,6192,122,649,615,75,8.1%,20.0%,0.13,0.305,0.255,0.321,0.384,0.304,,86,-6.1,-110.8,13.7,9.8,68,93,39,748,161,1447.2,7.63,3.4,1.1,0.293,70.2%,44.7%,11.7%,93.8,4.51,,4.32,4.48,9.0,60860291.0,60860291.0,2254085,897500,42.24
812,812,2016,BAL,2257,6089,253,744,710,19,7.7%,21.7%,0.188,0.291,0.256,0.317,0.4429999999999999,0.326,,103,2.5,22.6,-29.8,20.7,89,73,54,605,162,1432.0,7.84,3.43,1.15,0.299,73.7%,44.8%,12.6%,93.3,4.22,,4.31,4.34,15.7,151700449.0,151700449.0,5231050,2800000,54.94
813,813,2016,BOS,2284,6320,208,878,836,83,8.8%,18.4%,0.179,0.32,0.282,0.348,0.461,0.346,,113,10.6,109.9,15.9,35.2,93,69,43,625,162,1439.2,8.51,3.06,1.1,0.293,72.9%,41.5%,11.4%,93.8,4.0,,4.0,4.2,18.8,160606261.0,160606261.0,6177164,950000,57.41
814,814,2016,CHC,2332,6335,199,808,767,66,10.4%,21.1%,0.173,0.302,0.256,0.3429999999999999,0.429,0.3329999999999999,,106,17.3,61.3,104.8,37.1,103,58,38,665,162,1459.2,8.88,3.05,1.01,0.255,77.5%,46.9%,13.1%,93.3,3.15,,3.77,3.74,18.8,174130456.0,174130456.0,5617111,2500000,63.98
815,815,2016,CHW,2217,6131,168,686,656,77,7.4%,21.0%,0.153,0.304,0.257,0.317,0.41,0.314,,97,-2.5,-27.2,-38.0,15.0,78,84,43,643,162,1446.2,7.9,3.24,1.15,0.298,74.0%,43.1%,12.0%,93.1,4.12,,4.27,4.38,17.1,108873667.0,108873667.0,4536403,2625000,48.15
816,816,2016,CIN,2287,6094,164,716,678,139,7.4%,21.1%,0.152,0.303,0.256,0.316,0.408,0.311,,89,-4.3,-89.9,18.6,12.1,68,94,28,646,162,1442.0,7.75,3.97,1.61,0.29,72.8%,41.6%,15.9%,93.0,4.91,,5.24,4.79,1.0,89955059.0,89955059.0,2901776,525000,41.98
817,817,2016,CLE,2366,6155,185,777,733,134,8.6%,20.2%,0.168,0.304,0.262,0.3289999999999999,0.43,0.326,,100,15.8,14.1,16.8,24.9,94,67,37,665,161,1445.0,8.71,2.87,1.16,0.289,73.4%,46.7%,13.7%,93.6,3.86,,3.91,3.8,18.2,74311900.0,74311900.0,2752293,2000000,58.39
818,818,2016,COL,2369,6236,204,845,805,66,7.9%,21.3%,0.182,0.326,0.275,0.336,0.457,0.3389999999999999,,94,1.1,-45.0,32.2,18.5,75,87,37,695,162,1429.1,7.7,3.44,1.14,0.317,68.0%,49.1%,14.1%,93.7,4.92,,4.38,4.23,13.1,85645071.0,85645071.0,2762744,1000000,46.3
819,819,2016,DET,2295,6127,211,750,719,58,8.0%,21.3%,0.171,0.312,0.267,0.331,0.4379999999999999,0.33,,106,-16.9,27.0,-31.9,21.1,86,75,47,637,161,1428.0,7.76,2.91,1.15,0.3,72.2%,44.5%,11.7%,93.4,4.24,,4.16,4.31,18.5,181376481.0,181376481.0,6254361,575000,53.42
820,820,2016,HOU,2334,6204,198,724,689,102,8.9%,23.4%,0.17,0.298,0.247,0.319,0.417,0.317,,101,-5.4,2.8,14.6,23.7,84,78,44,662,162,1468.0,8.56,2.78,1.11,0.306,73.4%,45.2%,12.6%,92.9,4.06,,3.85,3.87,17.6,91893700.0,91893700.0,3281918,875000,51.85
821,821,2016,KCR,2244,6052,147,675,640,121,6.3%,20.2%,0.139,0.309,0.261,0.312,0.4,0.307,,89,-4.3,-83.9,-9.8,11.8,81,81,41,634,162,1440.0,8.04,3.23,1.29,0.298,75.4%,44.3%,13.4%,93.8,4.21,,4.42,4.33,12.1,111287125.0,111287125.0,4451485,4225000,50.0
822,822,2016,LAA,2419,6041,156,717,686,73,7.8%,16.4%,0.145,0.289,0.26,0.322,0.405,0.314,,99,-16.8,-27.4,6.4,19.2,74,88,29,689,162,1421.1,7.19,3.15,1.32,0.301,75.0%,40.8%,12.5%,92.0,4.28,,4.62,4.66,8.0,137251333.0,137251333.0,5278897,1950000,45.68
823,823,2016,LAD,2491,6164,189,725,680,45,8.5%,21.4%,0.16,0.294,0.249,0.319,0.409,0.314,,97,2.0,-20.2,77.9,25.5,91,71,47,768,162,1453.0,9.35,2.87,1.02,0.288,73.8%,42.8%,11.7%,93.1,3.7,,3.61,3.75,20.0,192848022.0,191990880.0,6193254,3125000,56.17
824,824,2016,MIA,2460,6133,128,655,626,71,7.3%,19.8%,0.131,0.314,0.263,0.322,0.3939999999999999,0.309,,95,2.4,-40.1,57.4,21.3,79,82,55,720,161,1435.0,8.65,3.73,0.95,0.303,74.0%,43.0%,10.9%,93.9,4.05,,3.97,4.21,15.5,69306702.0,69306702.0,2566915,1350000,49.07
825,825,2016,MIL,2342,6061,194,671,641,181,9.9%,25.5%,0.163,0.304,0.244,0.322,0.407,0.315,,92,5.2,-55.2,-9.3,12.7,73,89,46,675,162,1434.1,7.37,3.34,1.12,0.3,73.1%,46.0%,12.4%,93.3,4.1,,4.37,4.42,11.1,69282737.0,69282737.0,2234927,518100,45.06
826,826,2016,MIN,2290,6245,200,722,690,91,8.2%,22.8%,0.171,0.3,0.251,0.316,0.421,0.317,,95,7.8,-28.5,-65.9,12.4,59,103,26,695,162,1443.0,7.43,2.99,1.38,0.319,68.3%,43.0%,13.9%,92.5,5.09,,4.57,4.42,10.7,102583200.0,102583200.0,4274300,1812500,36.42
827,827,2016,NYM,2430,6115,218,671,649,42,8.5%,21.3%,0.171,0.282,0.246,0.316,0.417,0.315,,99,-8.6,-17.7,55.9,23.4,87,75,55,700,162,1447.0,8.68,2.73,0.95,0.308,75.6%,44.2%,11.1%,93.8,3.58,,3.57,3.78,21.5,133889129.0,133889129.0,4958857,2500000,53.7
828,828,2016,NYY,2308,6058,183,680,647,72,7.8%,19.6%,0.153,0.289,0.252,0.314,0.405,0.311,,92,10.6,-49.7,-7.3,15.5,84,78,48,645,162,1428.1,8.78,2.8,1.35,0.292,74.2%,46.9%,15.5%,95.3,4.16,,4.2,3.86,18.7,201997792.0,201997792.0,7214207,3650000,51.85
829,829,2016,OAK,2343,6022,169,653,634,50,7.3%,19.0%,0.149,0.28,0.246,0.304,0.395,0.302,,89,-22.2,-100.5,-77.5,3.0,69,93,42,654,162,1433.1,7.46,2.91,1.16,0.299,70.7%,46.2%,12.5%,93.0,4.51,,4.24,4.28,13.7,75806234.0,75806234.0,2614008,1500000,42.59
830,830,2016,PHI,2348,5992,161,610,575,96,7.1%,23.0%,0.144,0.292,0.24,0.301,0.385,0.296,,81,0.9,-137.5,43.2,9.4,71,91,43,667,162,1437.0,8.14,2.92,1.33,0.304,70.5%,41.0%,13.8%,93.0,4.64,,4.34,4.21,13.9,45980000.0,45980000.0,1642143,521500,43.83
831,831,2016,PIT,2458,6261,153,729,696,110,9.0%,21.3%,0.144,0.311,0.257,0.332,0.402,0.318,,97,-6.7,-26.5,15.6,18.8,78,83,51,687,162,1450.2,7.64,3.31,1.12,0.306,72.5%,46.9%,13.0%,94.0,4.22,,4.3,4.28,9.0,100603833.0,100603833.0,3869378,3000000,48.45
832,832,2016,SDP,2355,6000,177,686,654,125,7.5%,25.0%,0.155,0.291,0.235,0.299,0.39,0.297,,84,24.8,-92.3,14.0,11.1,68,94,35,672,162,1440.0,7.64,3.56,1.14,0.296,71.3%,46.4%,12.6%,92.7,4.44,,4.4,4.42,8.6,100399614.0,100399614.0,4015985,1000000,41.98
833,833,2016,SEA,2371,6227,223,768,735,56,8.1%,20.7%,0.171,0.297,0.259,0.326,0.43,0.325,,108,-13.5,44.6,-51.2,21.3,86,76,49,638,162,1457.0,8.14,2.84,1.32,0.292,74.9%,43.4%,13.8%,93.5,4.0,,4.3,4.17,14.5,134457243.0,134457243.0,4979898,1500000,53.09
834,834,2016,SFG,2404,6271,130,715,675,79,9.1%,17.7%,0.14,0.299,0.258,0.3289999999999999,0.3979999999999999,0.315,,96,-2.8,-34.8,92.8,25.9,87,75,43,737,162,1460.1,8.07,2.71,0.97,0.287,74.3%,45.3%,10.8%,92.7,3.69,,3.76,4.01,14.2,171741278.0,171741278.0,7155887,5500000,53.7
835,835,2016,STL,2400,6223,225,779,745,35,8.5%,21.2%,0.187,0.294,0.255,0.325,0.4429999999999999,0.3289999999999999,,105,-17.1,18.9,2.8,22.0,86,76,38,643,162,1448.1,8.02,2.95,0.99,0.304,71.8%,49.5%,12.8%,94.1,4.08,,3.88,3.88,16.6,139378500.0,139378500.0,4645950,1575000,53.09
836,836,2016,TBR,2281,6046,216,672,647,60,7.4%,24.5%,0.182,0.293,0.243,0.307,0.426,0.315,,98,-0.4,-13.0,-9.0,19.1,68,94,42,647,162,1426.1,8.56,3.1,1.33,0.297,74.2%,41.0%,13.1%,93.3,4.2,,4.26,4.22,10.6,57097310.0,57097310.0,2039190,711300,41.98
837,837,2016,TEX,2324,6089,215,765,746,99,7.2%,20.0%,0.172,0.298,0.262,0.322,0.433,0.324,,95,2.0,-37.0,-14.5,16.2,95,67,56,641,162,1443.0,7.2,3.33,1.25,0.292,72.8%,45.5%,13.5%,92.9,4.38,,4.58,4.49,12.6,128038723.0,128038723.0,4742175,1500000,58.64
838,838,2016,TOR,2349,6233,221,759,728,54,10.1%,21.9%,0.178,0.289,0.248,0.33,0.426,0.327,,104,-9.0,21.9,8.8,25.1,89,73,43,649,162,1459.1,8.1,2.84,1.13,0.282,74.4%,46.6%,13.0%,92.9,3.79,,4.04,4.02,16.8,160701700.0,160701700.0,5356723,1525000,54.94
839,839,2016,WSN,2302,6201,203,763,735,121,8.6%,20.2%,0.17,0.293,0.256,0.326,0.426,0.322,,96,16.0,-16.4,41.2,22.3,95,67,46,670,162,1459.2,9.1,2.89,0.96,0.288,75.0%,43.3%,10.9%,93.8,3.52,,3.58,3.82,23.5,140603346.0,140603346.0,5858473,3000000,58.64
840,840,2017,ARI,2360,6224,220,812,776,103,9.3%,23.4%,0.19,0.306,0.254,0.3289999999999999,0.445,0.3289999999999999,,95,12.4,-27.9,21.1,19.7,93,69,43,675,162,1441.0,9.26,3.22,1.07,0.294,74.2%,48.1%,13.1%,93.6,3.67,,3.8,3.86,22.9,90730499.0,90730499.0,3240375,1300000,57.41
841,841,2017,ATL,2374,6216,165,732,706,77,7.6%,19.0%,0.15,0.305,0.263,0.326,0.412,0.316,,89,4.3,-87.6,35.0,15.1,72,90,36,692,162,1441.1,7.86,3.65,1.2,0.302,70.1%,44.5%,12.5%,93.9,4.72,,4.51,4.67,9.0,137339527.0,137339527.0,4577984,1250000,44.44
842,842,2017,BAL,2351,6140,232,743,713,32,6.4%,23.0%,0.175,0.306,0.26,0.312,0.435,0.318,,95,-14.9,-51.3,-44.9,11.3,75,87,35,654,162,1441.0,7.7,3.62,1.51,0.302,72.2%,44.6%,15.4%,93.3,4.97,,4.96,4.72,8.6,161684185.0,161684185.0,5774435,3462500,46.3
843,843,2017,BOS,2334,6338,168,785,735,106,9.0%,19.3%,0.149,0.3,0.258,0.3289999999999999,0.407,0.316,,91,4.9,-64.0,30.2,18.2,93,69,39,677,162,1482.1,9.59,2.82,1.18,0.303,75.7%,41.0%,12.7%,93.8,3.73,,3.78,3.91,23.2,174287098.0,174287098.0,5622164,1950000,57.41
844,844,2017,CHC,2420,6283,223,822,785,62,9.9%,22.3%,0.182,0.302,0.255,0.3379999999999999,0.437,0.331,,101,-6.8,4.8,57.6,26.8,92,70,38,693,162,1447.1,8.95,3.44,1.21,0.285,74.2%,46.2%,14.5%,92.7,3.95,,4.2,4.1,16.8,170088502.0,170088502.0,6541865,2750000,56.79
845,845,2017,CHW,2289,6059,186,706,670,71,6.6%,23.1%,0.161,0.309,0.256,0.314,0.417,0.313,,95,-1.9,-36.4,-29.2,14.1,67,95,25,682,162,1421.2,7.55,4.0,1.53,0.281,72.4%,41.9%,14.7%,93.2,4.78,,5.17,5.01,4.4,109591167.0,109591167.0,3913970,875000,41.36
846,846,2017,CIN,2321,6213,219,753,715,120,9.1%,21.4%,0.179,0.294,0.253,0.3289999999999999,0.433,0.325,,95,-5.3,-47.4,38.7,19.5,68,94,33,666,162,1430.0,8.18,3.97,1.56,0.296,71.1%,44.6%,16.8%,93.5,5.17,,5.08,4.66,5.3,82375785.0,82375785.0,2657283,567000,41.98
847,847,2017,CLE,2367,6234,212,818,780,88,9.7%,18.5%,0.186,0.295,0.263,0.3389999999999999,0.449,0.336,,105,11.1,48.8,6.8,26.7,102,60,37,659,162,1440.2,10.08,2.54,1.02,0.303,77.5%,44.1%,13.0%,93.2,3.3,,3.33,3.41,30.4,115991166.0,115991166.0,4142542,2950000,62.96
848,848,2017,COL,2374,6201,192,824,793,59,8.4%,22.7%,0.171,0.332,0.273,0.3379999999999999,0.444,0.332,,88,-6.4,-105.8,39.9,13.8,87,75,47,711,162,1437.2,7.95,3.33,1.19,0.305,72.2%,48.5%,14.2%,94.5,4.51,,4.32,4.26,18.6,101513571.0,101513571.0,3172299,545000,53.7
849,849,2017,DET,2336,6150,187,735,699,65,8.2%,21.3%,0.166,0.306,0.258,0.324,0.424,0.321,,98,-19.8,-37.8,-29.4,14.2,64,98,32,672,162,1420.1,7.62,3.41,1.38,0.32,68.7%,39.4%,12.8%,93.4,5.36,,4.73,4.87,11.5,180250600.0,180250600.0,6932715,1650000,39.51
850,850,2017,HOU,2313,6271,238,896,854,98,8.1%,17.3%,0.196,0.309,0.282,0.346,0.478,0.349,,121,-0.4,162.6,-37.9,33.7,101,61,45,681,162,1446.0,9.91,3.25,1.2,0.3,73.7%,47.3%,14.9%,93.5,4.12,,3.91,3.77,19.0,127443900.0,127443900.0,4720144,3725000,62.35
851,851,2017,KCR,2342,6027,193,702,660,91,6.5%,19.3%,0.16,0.295,0.259,0.311,0.42,0.312,,91,2.5,-65.6,-28.5,11.1,80,82,39,700,162,1437.2,7.61,3.25,1.23,0.303,70.9%,43.7%,12.0%,92.9,4.63,,4.43,4.68,13.7,132091916.0,132091916.0,4717568,4000000,49.38
852,852,2017,LAA,2392,6073,186,710,678,136,8.6%,19.7%,0.155,0.2769999999999999,0.243,0.315,0.397,0.307,,92,1.4,-61.3,42.6,18.8,80,82,43,705,162,1440.2,8.2,2.94,1.4,0.289,74.9%,41.6%,14.1%,92.9,4.2,,4.43,4.37,11.0,143965833.0,143965833.0,4798861,2250000,49.38
853,853,2017,LAD,2464,6191,221,770,730,77,10.5%,22.3%,0.188,0.293,0.249,0.3339999999999999,0.437,0.33,,104,5.8,40.7,90.2,33.3,104,58,51,698,162,1444.2,9.65,2.75,1.15,0.281,77.8%,42.7%,13.4%,93.1,3.38,,3.67,3.7,21.7,187989811.0,187989811.0,6064187,2600000,64.2
854,854,2017,MIA,2399,6248,194,778,743,91,7.8%,20.5%,0.163,0.313,0.267,0.331,0.431,0.325,,101,1.4,9.0,65.7,27.9,77,85,34,742,162,1442.2,7.5,3.91,1.2,0.298,70.7%,42.5%,12.2%,92.8,4.82,,4.69,4.9,5.5,115348302.0,115348302.0,4119582,2762500,47.53
855,855,2017,MIL,2423,6135,224,732,695,128,8.9%,25.6%,0.18,0.308,0.249,0.322,0.429,0.321,,94,2.4,-48.6,20.7,17.3,86,76,54,712,162,1445.2,8.38,3.44,1.15,0.298,74.8%,45.7%,13.5%,93.5,4.0,,4.24,4.26,17.1,61020089.0,61020089.0,2346927,545950,53.09
856,856,2017,MIN,2324,6261,206,815,781,95,9.5%,21.4%,0.174,0.306,0.26,0.3339999999999999,0.434,0.3289999999999999,,103,14.4,39.7,7.2,26.0,85,77,42,682,162,1436.0,7.31,3.03,1.4,0.296,72.5%,42.4%,13.5%,92.4,4.6,,4.71,4.75,8.9,100787500.0,100787500.0,3475431,600000,52.47
857,857,2017,NYM,2396,6169,224,735,713,58,8.6%,20.9%,0.184,0.286,0.25,0.32,0.434,0.322,,101,-11.3,-7.2,32.1,22.7,70,92,34,730,162,1434.2,8.62,3.72,1.38,0.319,70.4%,44.4%,14.9%,93.6,5.01,,4.59,4.42,8.7,176284679.0,176284679.0,5686603,2200000,43.21
858,858,2017,NYY,2294,6354,241,858,821,90,9.7%,21.8%,0.185,0.304,0.262,0.3389999999999999,0.447,0.336,,109,11.1,82.3,-6.5,29.2,91,71,36,639,162,1448.2,9.69,3.13,1.19,0.28,74.5%,46.2%,14.2%,95.3,3.75,,3.88,3.82,23.4,170389199.0,170389199.0,6310711,2290000,56.17
859,859,2017,OAK,2350,6126,234,739,708,57,9.2%,24.3%,0.19,0.294,0.246,0.319,0.436,0.3229999999999999,,103,-5.5,19.9,-53.6,17.5,75,87,35,687,162,1431.0,7.56,3.16,1.32,0.294,68.9%,44.9%,13.9%,92.8,4.67,,4.57,4.54,9.6,70601667.0,70601667.0,2353389,560000,46.3
860,860,2017,PHI,2308,6133,174,690,654,59,8.1%,23.1%,0.159,0.304,0.25,0.315,0.409,0.31,,87,-9.5,-109.5,13.1,10.5,66,96,33,668,162,1441.0,8.18,3.29,1.38,0.304,73.0%,42.9%,14.1%,93.4,4.57,,4.56,4.5,14.3,87418378.0,87418378.0,3362245,562500,40.74
861,861,2017,PIT,2371,6136,151,668,635,67,8.5%,19.8%,0.142,0.286,0.244,0.318,0.386,0.304,,85,-2.2,-120.0,19.3,10.1,75,87,36,664,162,1440.2,7.88,3.19,1.14,0.306,73.2%,45.2%,12.9%,94.8,4.23,,4.23,4.33,16.6,94637833.0,94637833.0,3639917,2962500,46.3
862,862,2017,SDP,2342,5954,189,604,576,89,7.7%,25.2%,0.16,0.287,0.2339999999999999,0.299,0.3929999999999999,0.298,,82,6.7,-132.7,7.4,7.0,71,91,45,679,162,1430.2,8.34,3.49,1.42,0.299,71.1%,47.5%,16.4%,93.2,4.7,,4.68,4.34,7.9,34574400.0,34574400.0,1115303,545800,43.83
863,863,2017,SEA,2323,6166,200,750,714,89,7.9%,20.5%,0.165,0.3,0.259,0.325,0.424,0.321,,103,-12.6,7.1,-0.8,21.6,78,84,39,689,162,1440.1,7.77,3.06,1.48,0.283,72.7%,40.3%,14.1%,93.2,4.46,,4.7,4.64,9.3,155207720.0,155207720.0,5006701,1325000,48.15
864,864,2017,SFG,2372,6137,128,639,612,76,7.6%,19.6%,0.132,0.294,0.249,0.309,0.38,0.296,,83,2.6,-134.1,38.5,10.6,64,98,32,664,162,1452.0,7.65,3.07,1.13,0.308,71.1%,42.5%,11.5%,92.7,4.5,,4.22,4.53,11.4,176531278.0,176531278.0,6304689,2000000,39.51
865,865,2017,STL,2416,6219,196,761,728,81,9.5%,21.7%,0.17,0.304,0.256,0.3339999999999999,0.426,0.326,,101,2.0,8.4,51.4,26.3,83,79,43,708,162,1450.1,8.38,3.06,1.14,0.298,73.6%,46.3%,13.5%,94.3,4.01,,4.09,4.12,15.7,146630000.0,146630000.0,4887667,2762500,51.23
866,866,2017,TBR,2345,6147,228,694,671,88,8.9%,25.0%,0.178,0.296,0.245,0.317,0.422,0.316,,99,11.2,1.1,6.5,21.7,80,82,53,673,162,1445.0,8.42,3.13,1.2,0.283,73.0%,43.0%,12.8%,93.7,3.99,,4.17,4.29,15.0,69982520.0,69982520.0,2186954,1325000,49.38
867,867,2017,TEX,2268,6122,237,799,756,113,8.9%,24.4%,0.186,0.291,0.244,0.32,0.43,0.321,,90,6.3,-70.2,-37.6,10.1,78,84,29,626,162,1434.1,6.95,3.51,1.34,0.289,70.9%,44.2%,13.6%,93.3,4.7,,4.88,4.89,11.2,178431396.0,178431396.0,5247982,1850000,48.15
868,868,2017,TOR,2455,6154,222,693,661,53,8.8%,21.6%,0.172,0.276,0.24,0.312,0.412,0.312,,93,-15.8,-72.6,-30.2,10.7,76,86,45,740,162,1465.0,8.43,3.37,1.25,0.303,71.8%,45.4%,13.3%,92.5,4.42,,4.31,4.36,16.6,162353367.0,162353367.0,5598392,2887500,46.91
869,869,2017,WSN,2322,6214,215,819,796,108,8.7%,21.4%,0.183,0.311,0.266,0.332,0.449,0.331,,99,11.9,2.4,38.7,24.4,97,65,46,649,162,1446.2,9.06,3.08,1.18,0.287,74.4%,44.0%,12.8%,94.1,3.88,,3.99,4.12,23.0,162742157.0,162742157.0,6259314,4000000,59.88
870,870,2018,ARI,2409,6157,176,693,658,79,9.1%,23.7%,0.162,0.286,0.235,0.31,0.397,0.306,,88,7.1,-85.3,79.2,19.4,82,80,39,735,162,1463.0,8.91,3.21,1.07,0.289,75.7%,47.3%,13.7%,92.1,3.73,,3.91,3.81,12.5,116038416.0,116038416.0,4144229,2500000,50.62
871,871,2018,ATL,2377,6251,175,759,717,90,8.2%,20.6%,0.161,0.302,0.257,0.324,0.417,0.319,,96,12.6,-18.5,66.8,25.3,90,72,40,715,162,1456.2,8.79,3.92,0.95,0.278,74.1%,43.3%,11.2%,93.7,3.75,,3.99,4.17,15.0,83306041.0,83306041.0,2872622,750000,55.56
872,872,2018,BAL,2313,6034,188,622,593,81,7.0%,23.4%,0.152,0.286,0.239,0.298,0.391,0.299,,87,-9.6,-104.1,-75.1,2.0,47,115,28,652,162,1431.0,7.57,3.7,1.47,0.31,70.0%,41.9%,14.4%,93.0,5.19,,4.98,4.73,7.1,141814118.0,157168830.0,5238961,2320000,29.01
873,873,2018,BOS,2345,6302,208,876,829,125,9.0%,19.9%,0.185,0.309,0.268,0.3389999999999999,0.4529999999999999,0.34,,111,-5.1,74.1,30.9,32.2,108,54,46,697,162,1458.2,9.61,3.16,1.09,0.294,75.8%,42.4%,11.9%,93.6,3.75,,3.82,3.92,18.5,206247686.0,206247686.0,6445240,2137500,66.67
874,874,2018,CHC,2490,6369,167,761,722,66,9.0%,21.8%,0.152,0.313,0.258,0.3329999999999999,0.41,0.321,,100,2.2,3.4,44.0,25.6,95,68,46,763,163,1476.1,8.13,3.79,0.96,0.284,76.2%,45.0%,11.5%,92.4,3.65,,4.14,4.29,14.1,175310002.0,181810002.0,6992692,3837500,58.28
875,875,2018,CHW,2348,6071,182,656,639,98,7.0%,26.3%,0.16,0.304,0.241,0.302,0.401,0.304,,92,-7.2,-67.5,-52.9,8.2,62,100,34,715,162,1437.0,7.89,4.09,1.23,0.292,69.4%,40.8%,11.7%,93.3,4.85,,4.73,4.88,9.8,73050333.0,86050333.0,3187049,1000000,38.27
876,876,2018,CIN,2402,6240,172,696,665,77,9.0%,22.1%,0.148,0.307,0.254,0.3279999999999999,0.401,0.317,,94,-1.9,-44.8,8.6,16.6,67,95,38,706,162,1441.0,7.86,3.32,1.42,0.3,71.5%,44.4%,15.8%,94.0,4.65,,4.68,4.28,8.7,98801785.0,101718451.0,3178702,612500,41.36
877,877,2018,CLE,2413,6300,216,818,786,135,8.8%,18.9%,0.176,0.291,0.259,0.332,0.434,0.33,,106,13.7,55.1,16.8,28.8,91,71,41,670,162,1457.1,9.54,2.51,1.24,0.298,76.0%,42.5%,13.7%,93.2,3.77,,3.79,3.66,21.9,111952167.0,138485500.0,4616183,2600000,56.17
878,878,2018,COL,2368,6178,210,780,748,95,8.2%,22.6%,0.179,0.304,0.256,0.322,0.435,0.325,,88,3.2,-85.1,53.2,16.8,91,72,51,681,163,1452.1,8.73,3.25,1.14,0.299,71.3%,45.2%,13.5%,93.4,4.33,,4.06,3.96,17.0,117328498.0,139728498.0,4818224,610000,55.83
879,879,2018,DET,2323,6029,135,630,597,70,7.1%,22.2%,0.138,0.293,0.241,0.3,0.38,0.295,,83,6.4,-118.5,-20.5,6.2,64,98,37,704,162,1425.1,7.67,3.1,1.36,0.291,70.5%,39.6%,12.9%,92.2,4.6,,4.59,4.55,10.0,111286000.0,111286000.0,4121704,562000,39.51
880,880,2018,HOU,2348,6146,205,797,763,71,9.2%,19.5%,0.17,0.289,0.255,0.3289999999999999,0.425,0.327,,110,-7.0,64.6,-11.5,26.3,103,59,46,672,162,1455.0,10.44,2.69,0.94,0.283,77.9%,44.0%,11.6%,94.9,3.11,,3.23,3.36,28.6,172038900.0,172038900.0,5734630,4300000,63.58
